"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"22019","Migut.M00275.v2.0",-1.5798478227762,4.93231582846174,2.73807255864452e-13,1.25912222375382e-10,12.5625550472899,TRUE
"1989","Migut.B00744.v2.0",1.64653729574776,5.28842163347133,3.1181283924031e-13,1.36871663115622e-10,12.5061060062209,TRUE
"4436","Migut.C01268.v2.0",1.83968717316269,4.94748674559682,3.4307643177568e-13,1.44047352245989e-10,12.4646091155239,TRUE
"20499","Migut.L00810.v2.0",-2.28763816630399,4.61843932937272,3.9467006503527e-13,1.58805367418567e-10,12.4037658127558,TRUE
"27967","Migut.O00808.v2.0",-6.29922777222789,3.64182067189614,7.65802547658798e-13,2.9581420810964e-10,12.1158831931825,TRUE
"14169","Migut.H01667.v2.0",-2.37706414312359,5.37165308233677,9.62968835261415e-13,3.57668847773826e-10,12.0163877678007,TRUE
"14061","Migut.H01559.v2.0",2.71059423108539,6.48873416805721,1.01688546551034e-12,3.63706034830866e-10,11.9927279600546,TRUE
"16789","Migut.J00512.v2.0",2.26202640206634,7.64661577038203,1.37414617424433e-12,4.73933200167052e-10,11.861967066919,TRUE
"12946","Migut.H00444.v2.0",1.58674936750121,4.95358858833923,2.70160571021771e-12,8.99634701502496e-10,11.5683780344302,TRUE
"17051","Migut.J00774.v2.0",2.18164589744207,4.90360540818461,2.84507715771809e-12,9.1051308975181e-10,11.5459059511611,TRUE
"14810","Migut.H02308.v2.0",-2.49624878403751,4.18681373366157,2.92284413195673e-12,9.1051308975181e-10,11.5341943438749,TRUE
"14355","Migut.H01853.v2.0",1.46475100326577,9.86250123159854,3.02781898717331e-12,9.13738998722897e-10,11.5188700919268,TRUE
"11034","Migut.F02026.v2.0",5.05867130455637,4.30744585158208,3.87037062091225e-12,1.13261118442878e-09,11.4122474455986,TRUE
"27592","Migut.O00433.v2.0",2.52170072086119,3.42842264834866,6.23803638316843e-12,1.77178580447816e-09,11.2049520965614,TRUE
"14393","Migut.H01891.v2.0",-1.98213384473809,4.61078441535429,8.60621417782296e-12,2.37457743757818e-09,11.065187850086,TRUE
"11012","Migut.F02004.v2.0",2.03279182267421,5.39983098308745,9.97860137906663e-12,2.65365040626625e-09,11.0009303260393,TRUE
"924","Migut.A00924.v2.0",-2.88992709732527,4.87709311074756,1.0167242935886e-11,2.65365040626625e-09,10.9927967992959,TRUE
"7882","Migut.E00703.v2.0",-2.4966329421434,4.48652746698331,1.17908566052766e-11,2.99642900624094e-09,10.9284546422814,TRUE
"14353","Migut.H01851.v2.0",-2.56804744785125,5.73912186429147,1.29387209199078e-11,3.2038263570141e-09,10.8881086544929,TRUE
"7174","Migut.D02594.v2.0",-4.14831444251227,3.97716775237373,2.13484472063241e-11,5.1540488667868e-09,10.6706337081916,TRUE
"12896","Migut.H00394.v2.0",1.87909744287432,4.54143601136018,2.38967578749577e-11,5.6285607511821e-09,10.6216610167308,TRUE
